"TreeID","Date_time","Temp"
"T1","09/16/16 05:36:01 PM -0700",23.605
"T1","09/16/16 05:46:01 PM -0700",23.105
"T1","09/16/16 05:56:01 PM -0700",22.605
"T1","09/16/16 06:06:01 PM -0700",22.605
"T1","09/16/16 06:16:01 PM -0700",22.104
"T1","09/16/16 06:26:01 PM -0700",21.604
"T1","09/16/16 06:36:01 PM -0700",21.104
"T1","09/16/16 06:46:01 PM -0700",20.603
"T1","09/16/16 06:56:01 PM -0700",19.602
"T1","09/16/16 07:06:01 PM -0700",19.102
"T1","09/16/16 07:16:01 PM -0700",18.601
"T1","09/16/16 07:26:01 PM -0700",18.1
"T1","09/16/16 07:36:01 PM -0700",17.599
"T1","09/16/16 07:46:01 PM -0700",17.099
"T1","09/16/16 07:56:01 PM -0700",16.598
"T1","09/16/16 08:06:01 PM -0700",16.097
"T1","09/16/16 08:16:01 PM -0700",15.596
"T1","09/16/16 08:26:01 PM -0700",15.596
"T1","09/16/16 08:36:01 PM -0700",15.095
"T1","09/16/16 08:46:01 PM -0700",15.095
"T1","09/16/16 08:56:01 PM -0700",15.095
"T1","09/16/16 09:06:01 PM -0700",15.095
"T1","09/16/16 09:16:01 PM -0700",15.095
"T1","09/16/16 09:26:01 PM -0700",15.095
"T1","09/16/16 09:36:01 PM -0700",14.593
"T1","09/16/16 09:46:01 PM -0700",14.593
"T1","09/16/16 09:56:01 PM -0700",14.092
"T1","09/16/16 10:06:01 PM -0700",14.092
"T1","09/16/16 10:16:01 PM -0700",13.591
"T1","09/16/16 10:26:01 PM -0700",13.591
"T1","09/16/16 10:36:01 PM -0700",13.591
"T1","09/16/16 10:46:01 PM -0700",13.591
"T1","09/16/16 10:56:01 PM -0700",13.591
"T1","09/16/16 11:06:01 PM -0700",13.591
"T1","09/16/16 11:16:01 PM -0700",13.591
"T1","09/16/16 11:26:01 PM -0700",13.09
"T1","09/16/16 11:36:01 PM -0700",13.09
"T1","09/16/16 11:46:01 PM -0700",12.588
"T1","09/16/16 11:56:01 PM -0700",12.087
"T1","09/17/16 12:06:01 AM -0700",12.087
"T1","09/17/16 12:16:01 AM -0700",12.588
"T1","09/17/16 12:26:01 AM -0700",12.087
"T1","09/17/16 12:36:01 AM -0700",12.588
"T1","09/17/16 12:46:01 AM -0700",13.09
"T1","09/17/16 12:56:01 AM -0700",12.588
"T1","09/17/16 01:06:01 AM -0700",12.087
"T1","09/17/16 01:16:01 AM -0700",12.087
"T1","09/17/16 01:26:01 AM -0700",11.586
"T1","09/17/16 01:36:01 AM -0700",11.586
"T1","09/17/16 01:46:01 AM -0700",11.586
"T1","09/17/16 01:56:01 AM -0700",11.586
"T1","09/17/16 02:06:01 AM -0700",11.586
"T1","09/17/16 02:16:01 AM -0700",11.084
"T1","09/17/16 02:26:01 AM -0700",11.084
"T1","09/17/16 02:36:01 AM -0700",11.084
"T1","09/17/16 02:46:01 AM -0700",11.084
"T1","09/17/16 02:56:01 AM -0700",11.586
"T1","09/17/16 03:06:01 AM -0700",11.586
"T1","09/17/16 03:16:01 AM -0700",11.084
"T1","09/17/16 03:26:01 AM -0700",11.084
"T1","09/17/16 03:36:01 AM -0700",11.586
"T1","09/17/16 03:46:01 AM -0700",11.084
"T1","09/17/16 03:56:01 AM -0700",11.084
"T1","09/17/16 04:06:01 AM -0700",11.084
"T1","09/17/16 04:16:01 AM -0700",11.586
"T1","09/17/16 04:26:01 AM -0700",12.087
"T1","09/17/16 04:36:01 AM -0700",12.087
"T1","09/17/16 04:46:01 AM -0700",12.087
"T1","09/17/16 04:56:01 AM -0700",12.087
"T1","09/17/16 05:06:01 AM -0700",12.087
"T1","09/17/16 05:16:01 AM -0700",12.087
"T1","09/17/16 05:26:01 AM -0700",12.588
"T1","09/17/16 05:36:01 AM -0700",12.588
"T1","09/17/16 05:46:01 AM -0700",12.087
"T1","09/17/16 05:56:01 AM -0700",12.588
"T1","09/17/16 06:06:01 AM -0700",12.087
"T1","09/17/16 06:16:01 AM -0700",12.087
"T1","09/17/16 06:26:01 AM -0700",12.087
"T1","09/17/16 06:36:01 AM -0700",12.087
"T1","09/17/16 06:46:01 AM -0700",12.087
"T1","09/17/16 06:56:01 AM -0700",12.087
"T1","09/17/16 07:06:01 AM -0700",12.087
"T1","09/17/16 07:16:01 AM -0700",12.087
"T1","09/17/16 07:26:01 AM -0700",12.087
"T1","09/17/16 07:36:01 AM -0700",12.087
"T1","09/17/16 07:46:01 AM -0700",12.087
"T1","09/17/16 07:56:01 AM -0700",12.087
"T1","09/17/16 08:06:01 AM -0700",12.588
"T1","09/17/16 08:16:01 AM -0700",12.588
"T1","09/17/16 08:26:01 AM -0700",12.588
"T1","09/17/16 08:36:01 AM -0700",13.09
"T1","09/17/16 08:46:01 AM -0700",13.09
"T1","09/17/16 08:56:01 AM -0700",13.09
"T1","09/17/16 09:06:01 AM -0700",13.09
"T1","09/17/16 09:16:01 AM -0700",14.092
"T1","09/17/16 09:26:01 AM -0700",15.596
"T1","09/17/16 09:36:01 AM -0700",17.599
"T1","09/17/16 09:46:01 AM -0700",18.601
"T1","09/17/16 09:56:01 AM -0700",19.602
"T1","09/17/16 10:06:01 AM -0700",20.603
"T1","09/17/16 10:16:01 AM -0700",21.604
"T1","09/17/16 10:26:01 AM -0700",23.105
"T1","09/17/16 10:36:01 AM -0700",23.605
"T1","09/17/16 10:46:01 AM -0700",24.605
"T1","09/17/16 10:56:01 AM -0700",25.105
"T1","09/17/16 11:06:01 AM -0700",25.605
"T1","09/17/16 11:16:01 AM -0700",26.105
"T1","09/17/16 11:26:01 AM -0700",26.605
"T1","09/17/16 11:36:01 AM -0700",26.105
"T1","09/17/16 11:46:01 AM -0700",26.605
"T1","09/17/16 11:56:01 AM -0700",27.605
"T1","09/17/16 12:06:01 PM -0700",27.605
"T1","09/17/16 12:16:01 PM -0700",28.604
"T1","09/17/16 12:26:01 PM -0700",29.104
"T1","09/17/16 12:36:01 PM -0700",28.604
"T1","09/17/16 12:46:01 PM -0700",28.105
"T1","09/17/16 12:56:01 PM -0700",27.105
"T1","09/17/16 01:06:01 PM -0700",28.105
"T1","09/17/16 01:16:01 PM -0700",28.105
"T1","09/17/16 01:26:01 PM -0700",28.604
"T1","09/17/16 01:36:01 PM -0700",30.103
"T1","09/17/16 01:46:01 PM -0700",29.603
"T1","09/17/16 01:56:01 PM -0700",29.104
"T1","09/17/16 02:06:01 PM -0700",28.604
"T1","09/17/16 02:16:01 PM -0700",30.103
"T1","09/17/16 02:26:01 PM -0700",30.103
"T1","09/17/16 02:36:01 PM -0700",30.103
"T1","09/17/16 02:46:01 PM -0700",31.102
"T1","09/17/16 02:56:01 PM -0700",31.102
"T1","09/17/16 03:06:01 PM -0700",31.102
"T1","09/17/16 03:16:01 PM -0700",31.102
"T1","09/17/16 03:26:01 PM -0700",30.602
"T1","09/17/16 03:36:01 PM -0700",30.602
"T1","09/17/16 03:46:01 PM -0700",30.602
"T1","09/17/16 03:56:01 PM -0700",30.103
"T1","09/17/16 04:06:01 PM -0700",29.603
"T1","09/17/16 04:16:01 PM -0700",29.603
"T1","09/17/16 04:26:01 PM -0700",28.105
"T1","09/17/16 04:36:01 PM -0700",28.604
"T1","09/17/16 04:46:01 PM -0700",28.105
"T1","09/17/16 04:56:01 PM -0700",28.105
"T1","09/17/16 05:06:01 PM -0700",27.605
"T1","09/17/16 05:16:01 PM -0700",27.605
"T1","09/17/16 05:26:01 PM -0700",28.105
"T1","09/17/16 05:36:01 PM -0700",27.605
"T1","09/17/16 05:46:01 PM -0700",26.605
"T1","09/17/16 05:56:01 PM -0700",25.605
"T1","09/17/16 06:06:01 PM -0700",25.105
"T1","09/17/16 06:16:01 PM -0700",24.605
"T1","09/17/16 06:26:01 PM -0700",23.605
"T1","09/17/16 06:36:01 PM -0700",23.105
"T1","09/17/16 06:46:01 PM -0700",22.104
"T1","09/17/16 06:56:01 PM -0700",21.104
"T1","09/17/16 07:06:01 PM -0700",20.603
"T1","09/17/16 07:16:01 PM -0700",20.103
"T1","09/17/16 07:26:01 PM -0700",19.602
"T1","09/17/16 07:36:01 PM -0700",19.102
"T1","09/17/16 07:46:01 PM -0700",19.102
"T1","09/17/16 07:56:01 PM -0700",19.102
"T1","09/17/16 08:06:01 PM -0700",18.1
"T1","09/17/16 08:16:01 PM -0700",17.599
"T1","09/17/16 08:26:01 PM -0700",17.599
"T1","09/17/16 08:36:01 PM -0700",17.599
"T1","09/17/16 08:46:01 PM -0700",17.599
"T1","09/17/16 08:56:01 PM -0700",17.099
"T1","09/17/16 09:06:01 PM -0700",16.598
"T1","09/17/16 09:16:01 PM -0700",16.598
"T1","09/17/16 09:26:01 PM -0700",16.598
"T1","09/17/16 09:36:01 PM -0700",16.097
"T1","09/17/16 09:46:01 PM -0700",15.596
"T1","09/17/16 09:56:01 PM -0700",16.097
"T1","09/17/16 10:06:01 PM -0700",15.596
"T1","09/17/16 10:16:01 PM -0700",16.097
"T1","09/17/16 10:26:01 PM -0700",16.097
"T1","09/17/16 10:36:01 PM -0700",16.598
"T1","09/17/16 10:46:01 PM -0700",16.598
"T1","09/17/16 10:56:01 PM -0700",16.598
"T1","09/17/16 11:06:01 PM -0700",16.097
"T1","09/17/16 11:16:01 PM -0700",16.097
"T1","09/17/16 11:26:01 PM -0700",16.097
"T1","09/17/16 11:36:01 PM -0700",15.596
"T1","09/17/16 11:46:01 PM -0700",15.596
"T1","09/17/16 11:56:01 PM -0700",15.095
"T1","09/18/16 12:06:01 AM -0700",15.095
"T1","09/18/16 12:16:01 AM -0700",14.593
"T1","09/18/16 12:26:01 AM -0700",15.095
"T1","09/18/16 12:36:01 AM -0700",15.095
"T1","09/18/16 12:46:01 AM -0700",15.095
"T1","09/18/16 12:56:01 AM -0700",15.095
"T1","09/18/16 01:06:01 AM -0700",14.593
"T1","09/18/16 01:16:01 AM -0700",14.593
"T1","09/18/16 01:26:01 AM -0700",15.095
"T1","09/18/16 01:36:01 AM -0700",15.095
"T1","09/18/16 01:46:01 AM -0700",15.095
"T1","09/18/16 01:56:01 AM -0700",14.593
"T1","09/18/16 02:06:01 AM -0700",14.092
"T1","09/18/16 02:16:01 AM -0700",14.092
"T1","09/18/16 02:26:01 AM -0700",14.092
"T1","09/18/16 02:36:01 AM -0700",14.092
"T1","09/18/16 02:46:01 AM -0700",14.092
"T1","09/18/16 02:56:01 AM -0700",14.092
"T1","09/18/16 03:06:01 AM -0700",14.092
"T1","09/18/16 03:16:01 AM -0700",14.593
"T1","09/18/16 03:26:01 AM -0700",14.593
"T1","09/18/16 03:36:01 AM -0700",14.593
"T1","09/18/16 03:46:01 AM -0700",14.092
"T1","09/18/16 03:56:01 AM -0700",14.593
"T1","09/18/16 04:06:01 AM -0700",14.593
"T1","09/18/16 04:16:01 AM -0700",14.593
"T1","09/18/16 04:26:01 AM -0700",14.092
"T1","09/18/16 04:36:01 AM -0700",13.591
"T1","09/18/16 04:46:01 AM -0700",13.591
"T1","09/18/16 04:56:01 AM -0700",13.591
"T1","09/18/16 05:06:01 AM -0700",13.591
"T1","09/18/16 05:16:01 AM -0700",13.591
"T1","09/18/16 05:26:01 AM -0700",13.09
"T1","09/18/16 05:36:01 AM -0700",13.591
"T1","09/18/16 05:46:01 AM -0700",13.591
"T1","09/18/16 05:56:01 AM -0700",13.591
"T1","09/18/16 06:06:01 AM -0700",13.591
"T1","09/18/16 06:16:01 AM -0700",13.591
"T1","09/18/16 06:26:01 AM -0700",13.591
"T1","09/18/16 06:36:01 AM -0700",13.591
"T1","09/18/16 06:46:01 AM -0700",13.591
"T1","09/18/16 06:56:01 AM -0700",14.092
"T1","09/18/16 07:06:01 AM -0700",14.092
"T1","09/18/16 07:16:01 AM -0700",14.092
"T1","09/18/16 07:26:01 AM -0700",14.593
"T1","09/18/16 07:36:01 AM -0700",14.593
"T1","09/18/16 07:46:01 AM -0700",14.593
"T1","09/18/16 07:56:01 AM -0700",15.095
"T1","09/18/16 08:06:01 AM -0700",16.097
"T1","09/18/16 08:16:01 AM -0700",17.099
"T1","09/18/16 08:26:01 AM -0700",17.599
"T1","09/18/16 08:36:01 AM -0700",19.102
"T1","09/18/16 08:46:01 AM -0700",19.602
"T1","09/18/16 08:56:01 AM -0700",20.103
"T1","09/18/16 09:06:01 AM -0700",21.104
"T1","09/18/16 09:16:01 AM -0700",22.104
"T1","09/18/16 09:26:01 AM -0700",23.105
"T1","09/18/16 09:36:01 AM -0700",24.605
"T1","09/18/16 09:46:01 AM -0700",25.605
"T1","09/18/16 09:56:01 AM -0700",26.105
"T1","09/18/16 10:06:01 AM -0700",27.105
"T1","09/18/16 10:16:01 AM -0700",28.105
"T1","09/18/16 10:26:01 AM -0700",28.604
"T1","09/18/16 10:36:01 AM -0700",28.105
"T1","09/18/16 10:46:01 AM -0700",30.103
"T1","09/18/16 10:56:01 AM -0700",31.102
"T1","09/18/16 11:06:01 AM -0700",31.601
"T1","09/18/16 11:16:01 AM -0700",31.102
"T1","09/18/16 11:26:01 AM -0700",31.601
"T1","09/18/16 11:36:01 AM -0700",32.1
"T1","09/18/16 11:46:01 AM -0700",32.599
"T1","09/18/16 11:56:01 AM -0700",32.599
"T1","09/18/16 12:06:01 PM -0700",32.1
"T1","09/18/16 12:16:01 PM -0700",33.099
"T1","09/18/16 12:26:01 PM -0700",33.598
"T1","09/18/16 12:36:01 PM -0700",33.598
"T1","09/18/16 12:46:01 PM -0700",33.598
"T1","09/18/16 12:56:01 PM -0700",33.598
"T1","09/18/16 01:06:01 PM -0700",33.598
"T1","09/18/16 01:16:01 PM -0700",34.097
"T1","09/18/16 01:26:01 PM -0700",34.097
"T1","09/18/16 01:36:01 PM -0700",34.596
"T1","09/18/16 01:46:01 PM -0700",35.095
"T1","09/18/16 01:56:01 PM -0700",36.591
"T1","09/18/16 02:06:01 PM -0700",36.591
"T1","09/18/16 02:16:01 PM -0700",36.092
"T1","09/18/16 02:26:01 PM -0700",35.594
"T1","09/18/16 02:36:01 PM -0700",37.09
"T1","09/18/16 02:46:01 PM -0700",36.591
"T1","09/18/16 02:56:01 PM -0700",36.591
"T1","09/18/16 03:06:01 PM -0700",37.589
"T1","09/18/16 03:16:01 PM -0700",36.591
"T1","09/18/16 03:26:01 PM -0700",36.092
"T1","09/18/16 03:36:01 PM -0700",37.09
"T1","09/18/16 03:46:01 PM -0700",36.092
"T1","09/18/16 03:56:01 PM -0700",36.092
"T1","09/18/16 04:06:01 PM -0700",34.596
"T1","09/18/16 04:16:01 PM -0700",34.596
"T1","09/18/16 04:26:01 PM -0700",34.097
"T1","09/18/16 04:36:01 PM -0700",34.097
"T1","09/18/16 04:46:01 PM -0700",33.598
"T1","09/18/16 04:56:01 PM -0700",33.598
"T1","09/18/16 05:06:01 PM -0700",33.598
"T1","09/18/16 05:16:01 PM -0700",33.598
"T1","09/18/16 05:26:01 PM -0700",33.099
"T1","09/18/16 05:36:01 PM -0700",33.099
"T1","09/18/16 05:46:01 PM -0700",32.599
"T1","09/18/16 05:56:01 PM -0700",32.1
"T1","09/18/16 06:06:01 PM -0700",31.102
"T1","09/18/16 06:16:01 PM -0700",30.602
"T1","09/18/16 06:26:01 PM -0700",30.103
"T1","09/18/16 06:36:01 PM -0700",29.104
"T1","09/18/16 06:46:01 PM -0700",29.104
"T1","09/18/16 06:56:01 PM -0700",28.105
"T1","09/18/16 07:06:01 PM -0700",27.105
"T1","09/18/16 07:16:01 PM -0700",26.605
"T1","09/18/16 07:26:01 PM -0700",26.105
"T1","09/18/16 07:36:01 PM -0700",25.605
"T1","09/18/16 07:46:01 PM -0700",25.605
"T1","09/18/16 07:56:01 PM -0700",25.605
"T1","09/18/16 08:06:01 PM -0700",25.105
"T1","09/18/16 08:16:01 PM -0700",24.105
"T1","09/18/16 08:26:01 PM -0700",24.605
"T1","09/18/16 08:36:01 PM -0700",23.605
"T1","09/18/16 08:46:01 PM -0700",23.105
"T1","09/18/16 08:56:01 PM -0700",22.605
"T1","09/18/16 09:06:01 PM -0700",23.605
"T1","09/18/16 09:16:01 PM -0700",23.605
"T1","09/18/16 09:26:01 PM -0700",24.105
"T1","09/18/16 09:36:01 PM -0700",24.105
"T1","09/18/16 09:46:01 PM -0700",23.605
"T1","09/18/16 09:56:01 PM -0700",23.605
"T1","09/18/16 10:06:01 PM -0700",23.605
"T1","09/18/16 10:16:01 PM -0700",23.105
"T1","09/18/16 10:26:01 PM -0700",23.105
"T1","09/18/16 10:36:01 PM -0700",24.605
"T1","09/18/16 10:46:01 PM -0700",23.605
"T1","09/18/16 10:56:01 PM -0700",24.605
"T1","09/18/16 11:06:01 PM -0700",23.605
"T1","09/18/16 11:16:01 PM -0700",23.105
"T1","09/18/16 11:26:01 PM -0700",22.104
"T1","09/18/16 11:36:01 PM -0700",21.604
"T1","09/18/16 11:46:01 PM -0700",20.603
"T1","09/18/16 11:56:01 PM -0700",20.103
"T1","09/19/16 12:06:01 AM -0700",20.103
"T1","09/19/16 12:16:01 AM -0700",19.602
"T1","09/19/16 12:26:01 AM -0700",20.103
"T1","09/19/16 12:36:01 AM -0700",19.602
"T1","09/19/16 12:46:01 AM -0700",19.102
"T1","09/19/16 12:56:01 AM -0700",20.603
"T1","09/19/16 01:06:01 AM -0700",21.104
"T1","09/19/16 01:16:01 AM -0700",21.104
"T1","09/19/16 01:26:01 AM -0700",21.104
"T1","09/19/16 01:36:01 AM -0700",20.603
"T1","09/19/16 01:46:01 AM -0700",20.603
"T1","09/19/16 01:56:01 AM -0700",20.103
"T1","09/19/16 02:06:01 AM -0700",19.602
"T1","09/19/16 02:16:01 AM -0700",19.602
"T1","09/19/16 02:26:01 AM -0700",19.602
"T1","09/19/16 02:36:01 AM -0700",19.102
"T1","09/19/16 02:46:01 AM -0700",18.1
"T1","09/19/16 02:56:01 AM -0700",18.1
"T1","09/19/16 03:06:01 AM -0700",18.601
"T1","09/19/16 03:16:01 AM -0700",18.601
"T1","09/19/16 03:26:01 AM -0700",18.1
"T1","09/19/16 03:36:01 AM -0700",19.102
"T1","09/19/16 03:46:01 AM -0700",19.102
"T1","09/19/16 03:56:01 AM -0700",19.102
"T1","09/19/16 04:06:01 AM -0700",19.102
"T1","09/19/16 04:16:01 AM -0700",18.601
"T1","09/19/16 04:26:01 AM -0700",19.102
"T1","09/19/16 04:36:01 AM -0700",18.601
"T1","09/19/16 04:46:01 AM -0700",18.601
"T1","09/19/16 04:56:01 AM -0700",18.601
"T1","09/19/16 05:06:01 AM -0700",18.601
"T1","09/19/16 05:16:01 AM -0700",18.601
"T1","09/19/16 05:26:01 AM -0700",18.1
"T1","09/19/16 05:36:01 AM -0700",18.1
"T1","09/19/16 05:46:01 AM -0700",18.1
"T1","09/19/16 05:56:01 AM -0700",18.1
"T1","09/19/16 06:06:01 AM -0700",17.599
"T1","09/19/16 06:16:01 AM -0700",17.599
"T1","09/19/16 06:26:01 AM -0700",18.1
"T1","09/19/16 06:36:01 AM -0700",17.599
"T1","09/19/16 06:46:01 AM -0700",17.599
"T1","09/19/16 06:56:01 AM -0700",18.1
"T1","09/19/16 07:06:01 AM -0700",17.599
"T1","09/19/16 07:16:01 AM -0700",18.1
"T1","09/19/16 07:26:01 AM -0700",18.1
"T1","09/19/16 07:36:01 AM -0700",18.601
"T1","09/19/16 07:46:01 AM -0700",18.601
"T1","09/19/16 07:56:01 AM -0700",18.601
"T1","09/19/16 08:06:01 AM -0700",19.602
"T1","09/19/16 08:16:01 AM -0700",20.603
"T1","09/19/16 08:26:01 AM -0700",21.604
"T1","09/19/16 08:36:01 AM -0700",22.605
"T1","09/19/16 08:46:01 AM -0700",24.105
"T1","09/19/16 08:56:01 AM -0700",25.105
"T1","09/19/16 09:06:01 AM -0700",26.605
"T1","09/19/16 09:16:01 AM -0700",27.105
"T1","09/19/16 09:26:01 AM -0700",27.605
"T1","09/19/16 09:36:01 AM -0700",28.105
"T1","09/19/16 09:46:01 AM -0700",29.104
"T1","09/19/16 09:56:01 AM -0700",30.103
"T1","09/19/16 10:06:01 AM -0700",30.103
"T1","09/19/16 10:16:01 AM -0700",30.103
"T1","09/19/16 10:26:01 AM -0700",31.102
"T1","09/19/16 10:36:01 AM -0700",31.102
"T1","09/19/16 10:46:01 AM -0700",32.1
"T1","09/19/16 10:56:01 AM -0700",31.601
"T1","09/19/16 11:06:01 AM -0700",31.601
"T1","09/19/16 11:16:01 AM -0700",33.598
"T1","09/19/16 11:26:01 AM -0700",33.099
"T1","09/19/16 11:36:01 AM -0700",33.598
"T1","09/19/16 11:46:01 AM -0700",33.598
"T1","09/19/16 11:56:01 AM -0700",33.598
"T1","09/19/16 12:06:01 PM -0700",33.598
"T1","09/19/16 12:16:01 PM -0700",33.598
"T1","09/19/16 12:26:01 PM -0700",34.097
"T1","09/19/16 12:36:01 PM -0700",33.099
"T1","09/19/16 12:46:01 PM -0700",34.097
"T1","09/19/16 12:56:01 PM -0700",33.598
"T1","09/19/16 01:06:01 PM -0700",33.598
"T1","09/19/16 01:16:01 PM -0700",34.596
"T1","09/19/16 01:26:01 PM -0700",33.598
"T1","09/19/16 01:36:01 PM -0700",34.596
"T1","09/19/16 01:46:01 PM -0700",33.598
"T1","09/19/16 01:56:01 PM -0700",35.095
"T1","09/19/16 02:06:01 PM -0700",35.095
"T1","09/19/16 02:16:01 PM -0700",35.095
"T1","09/19/16 02:26:01 PM -0700",35.095
"T1","09/19/16 02:36:01 PM -0700",36.092
"T1","09/19/16 02:46:01 PM -0700",35.594
"T1","09/19/16 02:56:01 PM -0700",35.095
"T1","09/19/16 03:06:01 PM -0700",35.095
"T1","09/19/16 03:16:01 PM -0700",34.596
"T1","09/19/16 03:26:01 PM -0700",35.594
"T1","09/19/16 03:36:01 PM -0700",35.095
"T1","09/19/16 03:46:01 PM -0700",34.596
"T1","09/19/16 03:56:01 PM -0700",34.097
"T1","09/19/16 04:06:01 PM -0700",33.099
"T1","09/19/16 04:16:01 PM -0700",32.599
"T1","09/19/16 04:26:01 PM -0700",32.1
"T1","09/19/16 04:36:01 PM -0700",32.599
"T1","09/19/16 04:46:01 PM -0700",32.1
"T1","09/19/16 04:56:01 PM -0700",32.1
"T1","09/19/16 05:06:01 PM -0700",32.1
"T1","09/19/16 05:16:01 PM -0700",32.1
"T1","09/19/16 05:26:01 PM -0700",31.601
"T1","09/19/16 05:36:01 PM -0700",31.601
"T1","09/19/16 05:46:01 PM -0700",31.102
"T1","09/19/16 05:56:01 PM -0700",30.602
"T1","09/19/16 06:06:01 PM -0700",30.103
"T1","09/19/16 06:16:01 PM -0700",29.603
"T1","09/19/16 06:26:01 PM -0700",29.104
"T1","09/19/16 06:36:01 PM -0700",28.105
"T1","09/19/16 06:46:01 PM -0700",28.105
"T1","09/19/16 06:56:01 PM -0700",27.605
"T1","09/19/16 07:06:01 PM -0700",27.105
"T1","09/19/16 07:16:01 PM -0700",26.105
"T1","09/19/16 07:26:01 PM -0700",26.105
"T1","09/19/16 07:36:01 PM -0700",25.605
"T1","09/19/16 07:46:01 PM -0700",25.605
"T1","09/19/16 07:56:01 PM -0700",25.605
"T1","09/19/16 08:06:01 PM -0700",26.105
"T1","09/19/16 08:16:01 PM -0700",26.105
"T1","09/19/16 08:26:01 PM -0700",24.605
"T1","09/19/16 08:36:01 PM -0700",24.605
"T1","09/19/16 08:46:01 PM -0700",24.105
"T1","09/19/16 08:56:01 PM -0700",23.605
"T1","09/19/16 09:06:01 PM -0700",25.605
"T1","09/19/16 09:16:01 PM -0700",25.105
"T1","09/19/16 09:26:01 PM -0700",24.605
"T1","09/19/16 09:36:01 PM -0700",24.105
"T1","09/19/16 09:46:01 PM -0700",24.105
"T1","09/19/16 09:56:01 PM -0700",24.105
"T1","09/19/16 10:06:01 PM -0700",24.105
"T1","09/19/16 10:16:01 PM -0700",24.105
"T1","09/19/16 10:26:01 PM -0700",23.605
"T1","09/19/16 10:36:01 PM -0700",24.105
"T1","09/19/16 10:46:01 PM -0700",23.105
"T1","09/19/16 10:56:01 PM -0700",22.104
"T1","09/19/16 11:06:01 PM -0700",22.104
"T1","09/19/16 11:16:01 PM -0700",22.605
"T1","09/19/16 11:26:01 PM -0700",22.104
"T1","09/19/16 11:36:01 PM -0700",21.604
"T1","09/19/16 11:46:01 PM -0700",20.603
"T1","09/19/16 11:56:01 PM -0700",19.602
"T1","09/20/16 12:06:01 AM -0700",19.102
"T1","09/20/16 12:16:01 AM -0700",18.601
"T1","09/20/16 12:26:01 AM -0700",18.601
"T1","09/20/16 12:36:01 AM -0700",18.1
"T1","09/20/16 12:46:01 AM -0700",18.1
"T1","09/20/16 12:56:01 AM -0700",17.599
"T1","09/20/16 01:06:01 AM -0700",17.599
"T1","09/20/16 01:16:01 AM -0700",17.099
"T1","09/20/16 01:26:01 AM -0700",16.598
"T1","09/20/16 01:36:01 AM -0700",16.097
"T1","09/20/16 01:46:01 AM -0700",16.598
"T1","09/20/16 01:56:01 AM -0700",16.598
"T1","09/20/16 02:06:01 AM -0700",16.097
"T1","09/20/16 02:16:01 AM -0700",16.097
"T1","09/20/16 02:26:01 AM -0700",15.596
"T1","09/20/16 02:36:01 AM -0700",15.596
"T1","09/20/16 02:46:01 AM -0700",15.095
"T1","09/20/16 02:56:01 AM -0700",15.095
"T1","09/20/16 03:06:01 AM -0700",15.095
"T1","09/20/16 03:16:01 AM -0700",15.095
"T1","09/20/16 03:26:01 AM -0700",14.593
"T1","09/20/16 03:36:01 AM -0700",14.593
"T1","09/20/16 03:46:01 AM -0700",14.092
"T1","09/20/16 03:56:01 AM -0700",14.593
"T1","09/20/16 04:06:01 AM -0700",14.593
"T1","09/20/16 04:16:01 AM -0700",14.593
"T1","09/20/16 04:26:01 AM -0700",14.092
"T1","09/20/16 04:36:01 AM -0700",14.593
"T1","09/20/16 04:46:01 AM -0700",14.092
"T1","09/20/16 04:56:01 AM -0700",14.092
"T1","09/20/16 05:06:01 AM -0700",14.092
"T1","09/20/16 05:16:01 AM -0700",14.092
"T1","09/20/16 05:26:01 AM -0700",14.092
"T1","09/20/16 05:36:01 AM -0700",14.092
"T1","09/20/16 05:46:01 AM -0700",13.591
"T1","09/20/16 05:56:01 AM -0700",13.591
"T1","09/20/16 06:06:01 AM -0700",13.09
"T1","09/20/16 06:16:01 AM -0700",13.09
"T1","09/20/16 06:26:01 AM -0700",13.591
"T1","09/20/16 06:36:01 AM -0700",13.591
"T1","09/20/16 06:46:01 AM -0700",13.591
"T1","09/20/16 06:56:01 AM -0700",13.591
"T1","09/20/16 07:06:01 AM -0700",13.591
"T1","09/20/16 07:16:01 AM -0700",13.591
"T1","09/20/16 07:26:01 AM -0700",14.092
"T1","09/20/16 07:36:01 AM -0700",14.092
"T1","09/20/16 07:46:01 AM -0700",14.593
"T1","09/20/16 07:56:01 AM -0700",15.095
"T1","09/20/16 08:06:01 AM -0700",15.095
"T1","09/20/16 08:16:01 AM -0700",15.095
"T1","09/20/16 08:26:01 AM -0700",15.596
"T1","09/20/16 08:36:01 AM -0700",16.598
"T1","09/20/16 08:46:01 AM -0700",17.099
"T1","09/20/16 08:56:01 AM -0700",18.1
"T1","09/20/16 09:06:01 AM -0700",19.602
"T1","09/20/16 09:16:01 AM -0700",20.103
"T1","09/20/16 09:26:01 AM -0700",21.104
"T1","09/20/16 09:36:01 AM -0700",22.104
"T1","09/20/16 09:46:01 AM -0700",21.604
"T1","09/20/16 09:56:01 AM -0700",22.104
"T1","09/20/16 10:06:01 AM -0700",22.605
"T1","09/20/16 10:16:01 AM -0700",21.104
"T1","09/20/16 10:26:01 AM -0700",23.605
"T1","09/20/16 10:36:01 AM -0700",24.605
"T1","09/20/16 10:46:01 AM -0700",25.605
"T1","09/20/16 10:56:01 AM -0700",26.105
